Date,Box Number,Session Number,Piece Number,Seat,Watts,Catch Angle,Finish Angle,Catch Slip,Finish Slip,Length,Effective Length,Rate,Speed,Average Watts,Variance Watts,Average Effective Length,Wind Direction,Wind Speed (mph),Tide,Normalized Speed
2023-05-20,5325,381,1,1,365,-56.7,29.4,11.2,7.5,86.1,67.4,37.1,5.58,372.625,1142.26785714286,67.9,headwind,9,against,5.691099
2023-05-20,5325,381,1,2,338,-55.0,30.6,5.5,13.8,85.6,66.3,37.1,5.58,372.625,1142.26785714286,67.9,headwind,9,against,5.675412
2023-05-20,5325,381,1,3,400,-53.7,32.6,7.5,8.2,86.3,70.6,37.1,5.58,372.625,1142.26785714286,67.9,headwind,9,against,5.7776103
2023-05-20,5325,381,1,4,370,-53.2,29.1,9.1,7.9,82.3,65.3,37.1,5.58,372.625,1142.26785714286,67.9,headwind,9,against,5.669069
2023-05-20,5325,381,1,5,416,-54.4,34.0,6.2,11.1,88.4,71.1,37.1,5.58,372.625,1142.26785714286,67.9,headwind,9,against,5.771256
2023-05-20,5325,381,1,6,331,-55.5,30.3,7.9,9.4,85.8,68.5,37.1,5.58,372.625,1142.26785714286,67.9,headwind,9,against,5.6888824
2023-05-20,5325,381,1,7,414,-54.9,31.8,6.9,10.5,86.7,69.3,37.1,5.58,372.625,1142.26785714286,67.9,headwind,9,against,5.7799616
2023-05-20,5325,381,1,8,347,-55.3,29.7,7.4,12.9,85.0,64.7,37.1,5.58,372.625,1142.26785714286,67.9,headwind,9,against,5.6839643
2023-05-20,5325,381,2,1,381,-57.0,29.4,10.9,6.0,86.4,69.5,37.3,5.75,359.375,1011.125,69.0625,tailwind,9,with,5.7100587
2023-05-20,5325,381,2,2,342,-55.4,30.3,5.4,12.9,85.7,67.4,37.3,5.75,359.375,1011.125,69.0625,tailwind,9,with,5.687115
2023-05-20,5325,381,2,3,387,-54.4,33.2,7.1,9.0,87.6,71.5,37.3,5.75,359.375,1011.125,69.0625,tailwind,9,with,5.7451606
2023-05-20,5325,381,2,4,364,-53.7,28.5,8.0,7.7,82.2,66.5,37.3,5.75,359.375,1011.125,69.0625,tailwind,9,with,5.6820307
2023-05-20,5325,381,2,5,408,-55.1,34.1,5.7,10.9,89.2,72.6,37.3,5.75,359.375,1011.125,69.0625,tailwind,9,with,5.7476487
2023-05-20,5325,381,2,6,309,-55.9,29.7,7.7,9.1,85.6,68.8,37.3,5.75,359.375,1011.125,69.0625,tailwind,9,with,5.637006
2023-05-20,5325,381,2,7,345,-56.3,32.6,8.8,8.9,88.9,71.2,37.3,5.75,359.375,1011.125,69.0625,tailwind,9,with,5.6867247
2023-05-20,5325,381,2,8,339,-55.8,29.8,7.4,13.2,85.6,65.0,37.3,5.75,359.375,1011.125,69.0625,tailwind,9,with,5.6883698
2023-05-20,5325,381,3,1,337,-56.6,29.8,11.3,8.2,86.4,66.9,35.9,5.34,343.375,797.982142857143,67.6625,headwind,9,against,5.6527486
2023-05-20,5325,381,3,2,309,-55.1,30.2,6.0,14.2,85.3,65.1,35.9,5.34,343.375,797.982142857143,67.6625,headwind,9,against,5.5358586
2023-05-20,5325,381,3,3,374,-53.5,32.9,7.8,8.5,86.4,70.1,35.9,5.34,343.375,797.982142857143,67.6625,headwind,9,against,5.73983
2023-05-20,5325,381,3,4,355,-53.5,28.5,8.3,7.4,82.0,66.3,35.9,5.34,343.375,797.982142857143,67.6625,headwind,9,against,5.69734
2023-05-20,5325,381,3,5,391,-54.3,34.3,6.8,12.1,88.6,69.7,35.9,5.34,343.375,797.982142857143,67.6625,headwind,9,against,5.7235446
2023-05-20,5325,381,3,6,315,-55.5,30.2,7.7,9.3,85.7,68.7,35.9,5.34,343.375,797.982142857143,67.6625,headwind,9,against,5.574264
2023-05-20,5325,381,3,7,334,-55.7,32.9,8.6,9.7,88.6,70.3,35.9,5.34,343.375,797.982142857143,67.6625,headwind,9,against,5.66287
2023-05-20,5325,381,3,8,332,-55.0,30.1,7.5,13.4,85.1,64.2,35.9,5.34,343.375,797.982142857143,67.6625,headwind,9,against,5.6619706
2023-05-20,5324,340,1,1,344,-56.0,29.8,11.0,11.4,85.8,63.4,37.3,5.44,348.75,1517.07142857143,66.15,headwind,9,against,5.661963
2023-05-20,5324,340,1,2,313,-53.3,29.8,7.4,10.0,83.1,65.7,37.3,5.44,348.75,1517.07142857143,66.15,headwind,9,against,5.62413
2023-05-20,5324,340,1,3,412,-53.5,30.5,8.3,9.6,84.0,66.1,37.3,5.44,348.75,1517.07142857143,66.15,headwind,9,against,5.74448
2023-05-20,5324,340,1,4,310,-54.8,30.5,7.0,11.6,85.3,66.7,37.3,5.44,348.75,1517.07142857143,66.15,headwind,9,against,5.572644
2023-05-20,5324,340,1,5,369,-51.3,32.1,7.4,12.9,83.4,63.1,37.3,5.44,348.75,1517.07142857143,66.15,headwind,9,against,5.658277
2023-05-20,5324,340,1,6,380,-57.9,31.1,7.5,8.1,89.0,73.4,37.3,5.44,348.75,1517.07142857143,66.15,headwind,9,against,5.683379
2023-05-20,5324,340,1,7,361,-55.9,28.8,8.7,11.2,84.7,64.8,37.3,5.44,348.75,1517.07142857143,66.15,headwind,9,against,5.6594014
2023-05-20,5324,340,1,8,301,-50.6,32.4,5.0,12.0,83.0,66.0,37.3,5.44,348.75,1517.07142857143,66.15,headwind,9,against,5.616759
2023-05-20,5324,340,2,1,347,-57.0,30.3,10.6,11.1,87.3,65.6,37.3,5.63,337.625,1172.26785714286,65.5375,tailwind,9,with,5.664409
2023-05-20,5324,340,2,2,320,-54.4,29.6,7.5,8.7,84.0,67.8,37.3,5.63,337.625,1172.26785714286,65.5375,tailwind,9,with,5.626793
2023-05-20,5324,340,2,3,391,-55.0,30.2,8.2,9.2,85.2,67.8,37.3,5.63,337.625,1172.26785714286,65.5375,tailwind,9,with,5.642683
2023-05-20,5324,340,2,4,286,-54.5,29.9,7.8,11.8,84.4,64.8,37.3,5.63,337.625,1172.26785714286,65.5375,tailwind,9,with,5.6298723
2023-05-20,5324,340,2,5,370,-52.7,32.5,7.8,12.2,85.2,65.2,37.3,5.63,337.625,1172.26785714286,65.5375,tailwind,9,with,5.622218
2023-05-20,5324,340,2,6,335,-47.7,35.5,7.2,14.8,83.2,61.2,37.3,5.63,337.625,1172.26785714286,65.5375,tailwind,9,with,5.6259727
2023-05-20,5324,340,2,7,348,-56.6,29.2,9.2,11.7,85.8,64.9,37.3,5.63,337.625,1172.26785714286,65.5375,tailwind,9,with,5.6591234
2023-05-20,5324,340,2,8,304,-51.3,32.2,5.3,11.2,83.5,67.0,37.3,5.63,337.625,1172.26785714286,65.5375,tailwind,9,with,5.575645
2023-05-20,5324,340,3,1,333,-55.6,30.1,11.2,11.4,85.7,63.1,36.6,5.25,330.714285714286,1446.2380952381,64.3714285714286,headwind,9,against,5.63141
2023-05-20,5324,340,3,2,293,-52.1,29.9,8.0,10.6,82.0,63.4,36.6,5.25,330.714285714286,1446.2380952381,64.3714285714286,headwind,9,against,5.630581
2023-05-20,5324,340,3,3,392,-53.6,30.6,8.5,9.7,84.2,66.0,36.6,5.25,330.714285714286,1446.2380952381,64.3714285714286,headwind,9,against,5.746351
2023-05-20,5324,340,3,4,295,-53.4,30.1,7.8,11.4,83.5,64.3,36.6,5.25,330.714285714286,1446.2380952381,64.3714285714286,headwind,9,against,5.612177
2023-05-20,5324,340,3,5,363,-51.3,32.3,7.0,12.4,83.6,64.2,36.6,5.25,330.714285714286,1446.2380952381,64.3714285714286,headwind,9,against,5.6639113
2023-05-20,5324,340,3,7,341,-55.1,28.6,8.8,11.0,83.7,63.9,36.6,5.25,330.714285714286,1446.2380952381,64.3714285714286,headwind,9,against,5.666815
2023-05-20,5324,340,3,8,298,-50.0,32.9,5.4,11.8,82.9,65.7,36.6,5.25,330.714285714286,1446.2380952381,64.3714285714286,headwind,9,against,5.6403027
2023-05-20,5325,384,1,1,346,-58.1,29.2,6.1,12.9,87.3,68.3,38.1,5.92,402.25,2388.5,69.7625,headwind,9,against,5.7582693
2023-05-20,5325,384,1,2,364,-58.7,26.5,6.6,11.5,85.2,67.1,38.1,5.92,402.25,2388.5,69.7625,headwind,9,against,5.7551455
2023-05-20,5325,384,1,3,381,-55.1,28.4,7.0,7.9,83.5,68.6,38.1,5.92,402.25,2388.5,69.7625,headwind,9,against,5.79865
2023-05-20,5325,384,1,4,426,-55.1,33.2,6.7,8.0,88.3,73.6,38.1,5.92,402.25,2388.5,69.7625,headwind,9,against,5.8199162
2023-05-20,5325,384,1,5,349,-56.3,29.8,5.7,9.1,86.1,71.3,38.1,5.92,402.25,2388.5,69.7625,headwind,9,against,5.749381
2023-05-20,5325,384,1,6,423,-55.1,32.9,5.9,10.0,88.0,72.1,38.1,5.92,402.25,2388.5,69.7625,headwind,9,against,5.825353
2023-05-20,5325,384,1,7,459,-55.1,31.9,6.1,8.9,87.0,72.0,38.1,5.92,402.25,2388.5,69.7625,headwind,9,against,5.826037
2023-05-20,5325,384,1,8,470,-56.8,28.9,7.5,13.1,85.7,65.1,38.1,5.92,402.25,2388.5,69.7625,headwind,9,against,5.8347697
2023-05-20,5325,384,2,1,332,-56.7,28.5,6.0,13.0,85.2,66.2,39.2,5.75,374.875,1158.41071428571,68.1125,tailwind,9,with,5.7428436
2023-05-20,5325,384,2,2,384,-55.3,29.1,9.0,7.8,84.4,67.6,39.2,5.75,374.875,1158.41071428571,68.1125,tailwind,9,with,5.743101
2023-05-20,5325,384,2,3,366,-53.8,27.9,7.3,8.3,81.7,66.1,39.2,5.75,374.875,1158.41071428571,68.1125,tailwind,9,with,5.7426696
2023-05-20,5325,384,2,4,417,-54.0,32.0,5.5,7.9,86.0,72.6,39.2,5.75,374.875,1158.41071428571,68.1125,tailwind,9,with,5.7676854
2023-05-20,5325,384,2,5,330,-54.8,30.3,5.5,10.2,85.1,69.4,39.2,5.75,374.875,1158.41071428571,68.1125,tailwind,9,with,5.707116
2023-05-20,5325,384,2,6,399,-53.6,32.4,5.5,10.4,86.0,70.1,39.2,5.75,374.875,1158.41071428571,68.1125,tailwind,9,with,5.7690973
2023-05-20,5325,384,2,7,413,-54.6,31.3,6.3,9.6,85.9,70.0,39.2,5.75,374.875,1158.41071428571,68.1125,tailwind,9,with,5.769763
2023-05-20,5325,384,2,8,358,-54.7,28.2,7.5,12.5,82.9,62.9,39.2,5.75,374.875,1158.41071428571,68.1125,tailwind,9,with,5.759482
2023-05-23,5253,584,2,1,343,-53.6,27.6,7.2,10.9,81.2,63.1,37.2,5.55,333.571428571429,697.619047619048,62.3714285714286,headwind,6,slack,5.6701794
2023-05-23,5253,584,2,2,323,-53.7,27.4,7.6,7.8,81.1,65.7,37.2,5.55,333.571428571429,697.619047619048,62.3714285714286,headwind,6,slack,5.6615896
2023-05-23,5253,584,2,3,378,-50.2,29.7,6.1,13.8,79.9,60.0,37.2,5.55,333.571428571429,697.619047619048,62.3714285714286,headwind,6,slack,5.7125874
2023-05-23,5253,584,2,4,316,-53.0,32.2,8.6,20.9,85.2,55.7,37.2,5.55,333.571428571429,697.619047619048,62.3714285714286,headwind,6,slack,5.6471844
2023-05-23,5253,584,2,5,345,-57.0,28.8,7.5,13.4,85.8,64.9,37.2,5.55,333.571428571429,697.619047619048,62.3714285714286,headwind,6,slack,5.6741433
2023-05-23,5253,584,2,6,294,-54.9,30.9,6.6,15.7,85.8,63.5,37.2,5.55,333.571428571429,697.619047619048,62.3714285714286,headwind,6,slack,5.674994
2023-05-23,5253,584,2,7,336,-57.3,25.0,8.6,10.0,82.3,63.7,37.2,5.55,333.571428571429,697.619047619048,62.3714285714286,headwind,6,slack,5.665244
2023-05-23,5324,367,2,1,339,-51.7,28.8,4.4,9.7,80.5,66.4,37.8,5.63,353.833333333333,1379.76666666667,64.1666666666667,headwind,6,slack,5.709724
2023-05-23,5324,367,2,2,316,-56.0,26.4,5.5,12.0,82.4,64.9,37.8,5.63,353.833333333333,1379.76666666667,64.1666666666667,headwind,6,slack,5.663373
2023-05-23,5324,367,2,3,419,-53.2,30.0,8.0,8.3,83.2,66.9,37.8,5.63,353.833333333333,1379.76666666667,64.1666666666667,headwind,6,slack,5.8096952
2023-05-23,5324,367,2,5,374,-52.3,30.9,8.7,11.9,83.2,62.6,37.8,5.63,353.833333333333,1379.76666666667,64.1666666666667,headwind,6,slack,5.755685
2023-05-23,5324,367,2,6,343,-51.0,31.8,6.0,15.0,82.8,61.8,37.8,5.63,353.833333333333,1379.76666666667,64.1666666666667,headwind,6,slack,5.6891494
2023-05-23,5324,367,2,7,332,-57.8,28.1,10.8,12.7,85.9,62.4,37.8,5.63,353.833333333333,1379.76666666667,64.1666666666667,headwind,6,slack,5.659604
2023-05-25,5253,593,1,1,369,-51.3,29.2,3.4,9.7,80.5,67.4,37.0,5.94,348.75,296.214285714286,64.9625,tailwind,14,with,5.6724687
2023-05-25,5253,593,1,2,351,-53.7,29.4,7.2,8.5,83.1,67.4,37.0,5.94,348.75,296.214285714286,64.9625,tailwind,14,with,5.6790104
2023-05-25,5253,593,1,3,343,-54.0,28.1,7.1,11.2,82.1,63.8,37.0,5.94,348.75,296.214285714286,64.9625,tailwind,14,with,5.6728773
2023-05-25,5253,593,1,4,334,-55.1,30.1,8.3,19.5,85.2,57.4,37.0,5.94,348.75,296.214285714286,64.9625,tailwind,14,with,5.6968403
2023-05-25,5253,593,1,5,354,-53.6,32.1,8.6,13.2,85.7,63.9,37.0,5.94,348.75,296.214285714286,64.9625,tailwind,14,with,5.685762
2023-05-25,5253,593,1,6,319,-55.8,31.5,8.0,14.2,87.3,65.1,37.0,5.94,348.75,296.214285714286,64.9625,tailwind,14,with,5.7241573
2023-05-25,5253,593,1,7,371,-58.0,25.5,7.8,9.9,83.5,65.8,37.0,5.94,348.75,296.214285714286,64.9625,tailwind,14,with,5.663353
2023-05-25,5253,593,1,8,349,-54.1,31.6,6.2,10.6,85.7,68.9,37.0,5.94,348.75,296.214285714286,64.9625,tailwind,14,with,5.673343
2023-05-25,5325,390,1,1,352,-57.7,27.9,6.0,12.5,85.6,67.1,38.9,6.22,394.125,1152.69642857143,67.8125,tailwind,14,with,5.8021216
2023-05-25,5325,390,1,2,382,-55.5,29.0,10.3,7.4,84.5,66.8,38.9,6.22,394.125,1152.69642857143,67.8125,tailwind,14,with,5.8139706
2023-05-25,5325,390,1,3,438,-53.5,29.6,7.1,10.3,83.1,65.7,38.9,6.22,394.125,1152.69642857143,67.8125,tailwind,14,with,5.8659654
2023-05-25,5325,390,1,4,390,-54.9,31.1,6.8,8.7,86.0,70.5,38.9,6.22,394.125,1152.69642857143,67.8125,tailwind,14,with,5.8848844
2023-05-25,5325,390,1,5,368,-53.2,29.2,8.8,7.8,82.4,65.8,38.9,6.22,394.125,1152.69642857143,67.8125,tailwind,14,with,5.7853985
2023-05-25,5325,390,1,6,422,-55.0,32.3,5.6,9.8,87.3,71.9,38.9,6.22,394.125,1152.69642857143,67.8125,tailwind,14,with,5.8629146
2023-05-25,5325,390,1,7,437,-54.9,31.3,5.8,10.9,86.2,69.5,38.9,6.22,394.125,1152.69642857143,67.8125,tailwind,14,with,5.8706408
2023-05-25,5325,390,1,8,364,-56.9,28.1,6.6,13.2,85.0,65.2,38.9,6.22,394.125,1152.69642857143,67.8125,tailwind,14,with,5.777204
2023-05-26,5253,594,1,1,353,-51.7,29.5,4.2,10.8,81.2,66.2,36.9,5.73,336.857142857143,243.142857142857,64.2857142857143,tailwind,12,with,5.6634893
2023-05-26,5253,594,1,2,353,-53.4,29.2,6.7,8.1,82.6,67.8,36.9,5.73,336.857142857143,243.142857142857,64.2857142857143,tailwind,12,with,5.649664
2023-05-26,5253,594,1,3,343,-53.4,28.3,7.3,10.8,81.7,63.6,36.9,5.73,336.857142857143,243.142857142857,64.2857142857143,tailwind,12,with,5.666973
2023-05-26,5253,594,1,4,327,-54.9,30.3,8.6,20.4,85.2,56.2,36.9,5.73,336.857142857143,243.142857142857,64.2857142857143,tailwind,12,with,5.657893
2023-05-26,5253,594,1,5,346,-53.3,32.1,9.1,12.6,85.4,63.7,36.9,5.73,336.857142857143,243.142857142857,64.2857142857143,tailwind,12,with,5.6696687
2023-05-26,5253,594,1,6,316,-55.7,31.4,7.1,14.4,87.1,65.6,36.9,5.73,336.857142857143,243.142857142857,64.2857142857143,tailwind,12,with,5.6403804
2023-05-26,5253,594,1,8,320,-52.5,31.7,6.1,11.2,84.2,66.9,36.9,5.73,336.857142857143,243.142857142857,64.2857142857143,tailwind,12,with,5.6086283
2023-05-26,5325,399,1,1,355,-58.0,28.7,6.0,12.5,86.7,68.2,39.1,6.05,394.625,1390.26785714286,68.1125,tailwind,12,with,5.7331643
2023-05-26,5325,399,1,2,400,-55.1,28.8,9.3,5.9,83.9,68.7,39.1,6.05,394.625,1390.26785714286,68.1125,tailwind,12,with,5.844697
2023-05-26,5325,399,1,3,452,-55.4,29.8,7.8,9.9,85.2,67.5,39.1,6.05,394.625,1390.26785714286,68.1125,tailwind,12,with,5.851746
2023-05-26,5325,399,1,4,378,-54.1,31.4,7.1,9.3,85.5,69.1,39.1,6.05,394.625,1390.26785714286,68.1125,tailwind,12,with,5.7878933
2023-05-26,5325,399,1,5,376,-53.3,29.6,8.8,7.1,82.9,67.0,39.1,6.05,394.625,1390.26785714286,68.1125,tailwind,12,with,5.7745976
2023-05-26,5325,399,1,6,423,-53.9,32.2,5.3,9.6,86.1,71.2,39.1,6.05,394.625,1390.26785714286,68.1125,tailwind,12,with,5.8349633
2023-05-26,5325,399,1,7,346,-56.0,29.4,8.3,12.7,85.4,64.4,39.1,6.05,394.625,1390.26785714286,68.1125,tailwind,12,with,5.749213
2023-05-26,5325,399,1,8,427,-57.1,28.2,5.5,11.0,85.3,68.8,39.1,6.05,394.625,1390.26785714286,68.1125,tailwind,12,with,5.840379
2023-05-26,5324,376,1,1,359,-56.6,28.9,7.1,7.8,85.5,70.6,39.4,5.92,376.0,303.333333333333,66.2142857142857,tailwind,12,with,5.691433
2023-05-26,5324,376,1,2,354,-55.3,27.3,5.4,10.8,82.6,66.4,39.4,5.92,376.0,303.333333333333,66.2142857142857,tailwind,12,with,5.698983
2023-05-26,5324,376,1,3,396,-53.3,26.4,3.5,12.7,79.7,63.5,39.4,5.92,376.0,303.333333333333,66.2142857142857,tailwind,12,with,5.816881
2023-05-26,5324,376,1,4,382,-59.3,28.4,7.6,7.8,87.7,72.3,39.4,5.92,376.0,303.333333333333,66.2142857142857,tailwind,12,with,5.73988
2023-05-26,5324,376,1,5,399,-52.7,30.1,6.7,12.2,82.8,63.9,39.4,5.92,376.0,303.333333333333,66.2142857142857,tailwind,12,with,5.8170443
2023-05-26,5324,376,1,6,367,-53.9,28.9,5.4,14.2,82.8,63.2,39.4,5.92,376.0,303.333333333333,66.2142857142857,tailwind,12,with,5.6963544
2023-05-26,5324,376,1,7,375,-57.5,27.5,9.8,11.6,85.0,63.6,39.4,5.92,376.0,303.333333333333,66.2142857142857,tailwind,12,with,5.75465
2023-11-03,5239,718,3,1,252,-58.5,26.9,11.8,9.8,85.4,63.8,32.5,5.31,279.375,553.125,64.8625,tailwind,16,slack,5.2777834
2023-11-03,5239,718,3,2,244,-56.0,29.4,8.7,13.0,85.4,63.7,32.5,5.31,279.375,553.125,64.8625,tailwind,16,slack,5.2802076
2023-11-03,5239,718,3,3,302,-60.6,26.3,9.3,12.0,86.9,65.6,32.5,5.31,279.375,553.125,64.8625,tailwind,16,slack,5.314293
2023-11-03,5239,718,3,4,271,-55.7,30.5,16.2,11.6,86.2,58.4,32.5,5.31,279.375,553.125,64.8625,tailwind,16,slack,5.265165
2023-11-03,5239,718,3,5,280,-54.2,33.8,8.9,11.7,88.0,67.4,32.5,5.31,279.375,553.125,64.8625,tailwind,16,slack,5.2963552
2023-11-03,5239,718,3,6,314,-56.8,29.6,9.4,10.1,86.4,66.9,32.5,5.31,279.375,553.125,64.8625,tailwind,16,slack,5.29681
2023-11-03,5239,718,3,7,285,-57.5,29.3,5.5,11.2,86.8,70.1,32.5,5.31,279.375,553.125,64.8625,tailwind,16,slack,5.328039
2023-11-03,5239,718,3,8,287,-55.9,33.4,12.9,13.4,89.3,63.0,32.5,5.31,279.375,553.125,64.8625,tailwind,16,slack,5.301726
2023-11-03,5239,718,2,1,257,-58.2,27.0,10.5,10.2,85.2,64.5,32.5,4.39,267.625,1038.55357142857,62.225,headwind,16,slack,5.2631254
2023-11-03,5239,718,2,2,199,-52.2,28.6,10.9,13.2,80.8,56.7,32.5,4.39,267.625,1038.55357142857,62.225,headwind,16,slack,5.3118143
2023-11-03,5239,718,2,3,288,-59.9,26.9,10.9,12.5,86.8,63.4,32.5,4.39,267.625,1038.55357142857,62.225,headwind,16,slack,5.3327127
2023-11-03,5239,718,2,4,258,-52.9,29.3,15.7,11.6,82.2,54.9,32.5,4.39,267.625,1038.55357142857,62.225,headwind,16,slack,5.30751
2023-11-03,5239,718,2,5,268,-52.2,34.3,10.4,11.6,86.5,64.5,32.5,4.39,267.625,1038.55357142857,62.225,headwind,16,slack,5.204333
2023-11-03,5239,718,2,6,304,-55.6,29.6,10.5,11.2,85.2,63.5,32.5,4.39,267.625,1038.55357142857,62.225,headwind,16,slack,5.3047376
2023-11-03,5239,718,2,7,291,-56.8,29.5,5.6,11.0,86.3,69.7,32.5,4.39,267.625,1038.55357142857,62.225,headwind,16,slack,5.3613544
2023-11-03,5239,718,2,8,276,-53.9,33.1,12.8,13.6,87.0,60.6,32.5,4.39,267.625,1038.55357142857,62.225,headwind,16,slack,5.2926307
2023-11-03,5239,718,1,1,287,-58.8,27.2,10.8,10.0,86.0,65.2,33.6,5.46,299.5,1077.42857142857,65.1375,tailwind,16,slack,5.517266
2023-11-03,5239,718,1,2,240,-54.1,29.0,8.3,13.0,83.1,61.8,33.6,5.46,299.5,1077.42857142857,65.1375,tailwind,16,slack,5.450523
2023-11-03,5239,718,1,3,317,-60.6,26.3,10.2,11.4,86.9,65.3,33.6,5.46,299.5,1077.42857142857,65.1375,tailwind,16,slack,5.4561143
2023-11-03,5239,718,1,4,268,-54.1,29.7,15.2,11.2,83.8,57.4,33.6,5.46,299.5,1077.42857142857,65.1375,tailwind,16,slack,5.407124
2023-11-03,5239,718,1,5,308,-52.6,34.5,8.7,10.7,87.1,67.7,33.6,5.46,299.5,1077.42857142857,65.1375,tailwind,16,slack,5.4654784
2023-11-03,5239,718,1,6,318,-56.0,29.5,9.1,10.3,85.5,66.1,33.6,5.46,299.5,1077.42857142857,65.1375,tailwind,16,slack,5.4722524
2023-11-03,5239,718,1,7,315,-57.3,29.7,5.6,10.3,87.0,71.1,33.6,5.46,299.5,1077.42857142857,65.1375,tailwind,16,slack,5.5142455
2023-11-03,5239,718,1,8,343,-56.6,33.4,11.5,12.0,90.0,66.5,33.6,5.46,299.5,1077.42857142857,65.1375,tailwind,16,slack,5.5119104
2023-11-03,5253,418,3,1,312,-50.8,30.4,4.9,10.2,81.2,66.1,34.1,5.56,304.125,911.553571428572,65.2875,tailwind,16,slack,5.4799075
2023-11-03,5253,418,3,2,282,-51.7,31.8,10.6,7.8,83.5,65.1,34.1,5.56,304.125,911.553571428572,65.2875,tailwind,16,slack,5.490109
2023-11-03,5253,418,3,3,361,-51.7,32.0,10.0,9.8,83.7,63.9,34.1,5.56,304.125,911.553571428572,65.2875,tailwind,16,slack,5.5460224
2023-11-03,5253,418,3,4,267,-54.7,32.0,9.6,8.3,86.7,68.8,34.1,5.56,304.125,911.553571428572,65.2875,tailwind,16,slack,5.440627
2023-11-03,5253,418,3,5,325,-54.2,32.6,9.7,11.3,86.8,65.8,34.1,5.56,304.125,911.553571428572,65.2875,tailwind,16,slack,5.502436
2023-11-03,5253,418,3,6,297,-52.3,27.2,9.4,9.0,79.5,61.1,34.1,5.56,304.125,911.553571428572,65.2875,tailwind,16,slack,5.4541163
2023-11-03,5253,418,3,7,311,-55.6,31.3,11.5,10.8,86.9,64.6,34.1,5.56,304.125,911.553571428572,65.2875,tailwind,16,slack,5.466472
2023-11-03,5253,418,3,8,278,-65.4,17.9,9.3,7.1,83.3,66.9,34.1,5.56,304.125,911.553571428572,65.2875,tailwind,16,slack,5.468838
2023-11-03,5324,147,3,1,348,-54.6,29.8,8.9,9.5,84.4,66.0,34.5,5.68,335.25,365.642857142857,64.775,tailwind,16,slack,5.600817
2023-11-03,5324,147,3,2,309,-55.1,33.4,8.0,17.0,88.5,63.5,34.5,5.68,335.25,365.642857142857,64.775,tailwind,16,slack,5.506843
2023-11-03,5324,147,3,3,340,-56.6,29.4,7.7,12.3,86.0,66.0,34.5,5.68,335.25,365.642857142857,64.775,tailwind,16,slack,5.606246
2023-11-03,5324,147,3,4,326,-55.6,28.5,8.9,13.2,84.1,62.0,34.5,5.68,335.25,365.642857142857,64.775,tailwind,16,slack,5.4935737
2023-11-03,5324,147,3,5,354,-55.9,33.3,10.9,11.8,89.2,66.5,34.5,5.68,335.25,365.642857142857,64.775,tailwind,16,slack,5.6077743
2023-11-03,5324,147,3,6,327,-55.0,30.7,9.2,19.8,85.7,56.7,34.5,5.68,335.25,365.642857142857,64.775,tailwind,16,slack,5.521293
2023-11-03,5324,147,3,7,363,-54.8,31.4,8.2,9.0,86.2,69.0,34.5,5.68,335.25,365.642857142857,64.775,tailwind,16,slack,5.6072598
2023-11-03,5324,147,3,8,315,-57.2,33.4,10.7,11.4,90.6,68.5,34.5,5.68,335.25,365.642857142857,64.775,tailwind,16,slack,5.4953747
2023-11-03,5324,147,2,1,347,-54.7,30.4,9.1,9.6,85.1,66.4,33.9,4.83,338.25,543.642857142857,64.5875,headwind,16,slack,5.584044
2023-11-03,5324,147,2,2,307,-53.5,33.5,7.8,16.6,87.0,62.6,33.9,4.83,338.25,543.642857142857,64.5875,headwind,16,slack,5.492229
2023-11-03,5324,147,2,3,351,-56.0,29.8,7.3,12.3,85.8,66.2,33.9,4.83,338.25,543.642857142857,64.5875,headwind,16,slack,5.6071534
2023-11-03,5324,147,2,4,326,-53.9,28.9,9.2,12.9,82.8,60.7,33.9,4.83,338.25,543.642857142857,64.5875,headwind,16,slack,5.5238647
2023-11-03,5324,147,2,5,342,-54.9,34.0,10.8,11.2,88.9,66.9,33.9,4.83,338.25,543.642857142857,64.5875,headwind,16,slack,5.615431
2023-11-03,5324,147,2,6,331,-53.7,30.7,9.1,19.0,84.4,56.3,33.9,4.83,338.25,543.642857142857,64.5875,headwind,16,slack,5.5504694
2023-11-03,5324,147,2,7,383,-53.4,31.1,7.8,8.2,84.5,68.5,33.9,4.83,338.25,543.642857142857,64.5875,headwind,16,slack,5.6473017
2023-11-03,5324,147,2,8,319,-56.4,33.3,9.6,11.0,89.7,69.1,33.9,4.83,338.25,543.642857142857,64.5875,headwind,16,slack,5.508074
2023-11-03,5324,147,1,1,369,-55.2,31.0,8.1,9.0,86.2,69.1,33.8,5.84,362.5,718.285714285714,67.7875,tailwind,16,slack,5.6817307
2023-11-03,5324,147,1,2,332,-56.3,33.8,6.4,16.8,90.1,66.9,33.8,5.84,362.5,718.285714285714,67.7875,tailwind,16,slack,5.646843
2023-11-03,5324,147,1,3,356,-56.7,30.0,6.5,11.6,86.7,68.6,33.8,5.84,362.5,718.285714285714,67.7875,tailwind,16,slack,5.7026834
2023-11-03,5324,147,1,4,348,-55.7,29.1,6.8,13.2,84.8,64.8,33.8,5.84,362.5,718.285714285714,67.7875,tailwind,16,slack,5.7083817
2023-11-03,5324,147,1,5,390,-58.7,33.7,10.2,11.1,92.4,71.1,33.8,5.84,362.5,718.285714285714,67.7875,tailwind,16,slack,5.673578
2023-11-03,5324,147,1,6,353,-55.1,31.6,8.7,19.0,86.7,59.0,33.8,5.84,362.5,718.285714285714,67.7875,tailwind,16,slack,5.7501297
